    ,CardCode  ,MONTH1,MONTH2,MONTH3,MONTH4,MONTH5,MONTH6,MONTH7,MONTH8,MONTH9,MONTH10,MONTH11,MONTH12,MONTH13,MONTH14,MONTH15,MONTH16,MONTH17,MONTH18,MONTH19,MONTH20,MONTH21,MONTH22,MONTH23,MONTH24,MONTH25,MONTH26,MONTH27,MONTH28,MONTH29,MONTH30,MONTH31,MONTH32,MONTH33,MONTH34,MONTH35,MONTH36,MONTH37,MONTH38,MONTH39,MONTH40,MONTH41,MONTH42,MONTH43,MONTH44,MONTH45
71  ,NZC121    ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
72  ,DC00000001,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
73  ,CC000155  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,4      ,14     ,16     ,13     ,12     ,8      ,12     ,10     ,5      ,11     ,9      ,9      ,21     ,14     ,9      ,7      ,5      ,0      ,0      ,0      ,0      ,1      ,1      ,0      ,0      ,1      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
74  ,DC00000002,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
75  ,NZC122    ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
76  ,DC00000003,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
77  ,DC00000004,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
78  ,DC00000006,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
79  ,NZC123    ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
80  ,DC00000008,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
81  ,DC00000009,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
82  ,NZC06     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
83  ,NZC36     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
84  ,DC00000010,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
85  ,NZC124    ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
86  ,DC00000011,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
87  ,NZC125    ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
88  ,NZC126    ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
89  ,DC00000013,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
90  ,NZC127    ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,3      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
91  ,BC00000081,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
92  ,DC00000015,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
93  ,CC000493  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
94  ,NZC65     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
95  ,DC00000016,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
96  ,DC00000017,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
97  ,NZC78     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
98  ,NZC128    ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
99  ,CC000495  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
100 ,BC00000116,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
101 ,BC00000616,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
102 ,BC00000068,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,5      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,2      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
103 ,NZC137    ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
104 ,BC00000617,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
105 ,NZC138    ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
106 ,CC000498  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
107 ,BC00000619,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
108 ,NZC139    ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,3      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
109 ,BC00000620,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
110 ,NZC133    ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
111 ,BC00000067,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,3      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
112 ,NZC57     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
113 ,NZC140    ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
114 ,CC000418  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,1      ,2      ,2      ,4      ,1      ,2      ,2      ,3      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
115 ,CC000069  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,2      ,2      ,3      ,2      ,3      ,3      ,3      ,3      ,2      ,3      ,2      ,2      ,3      ,3      ,3      ,4      ,4      ,4      ,5      ,3      ,2      ,4      ,2      ,2      ,1      ,2      ,2      ,1      ,0      ,1      ,2      ,1      ,0      ,0      ,0      
116 ,CC000022  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,4      ,1      ,1      ,9      ,1      ,3      ,2      ,8      ,2      ,2      ,4      ,1      ,2      ,2      ,0      ,3      ,1      ,3      ,4      ,1      ,4      ,0      ,5      ,0      ,5      ,0      ,3      ,0      ,3      ,0      ,4      ,0      ,0      ,0      ,0      
117 ,CC000428  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,3      ,5      ,7      ,8      ,7      ,8      ,5      ,3      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
118 ,NZC142    ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
119 ,BC00000398,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
120 ,DC00000030,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
121 ,DC00000031,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
122 ,BC00000621,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
